ID,ZipCode,State,County,Region,RegionID,RegionName,Pop,Modified,Lat,Lon
1,00001,AK,AK_Dillingham,AK_Dillingham,1275,AK_Dillingham,-99,NULL,59.889141,-158.076199
2,00002,AK,AK_Yukon-Koyukuk,AK_Yukon-Koyukuk,490,AK_Yukon-Koyukuk,-99,NULL,66.668849,-146.315185
3,00003,AK,AK_Lake and Peninsula,AK_Lake and Peninsula,2052,AK_Lake and Peninsula,-99,NULL,57.508048,-157.025944
4,00004,AK,AK_Kenai Peninsula,AK_Kenai Peninsula,1963,AK_Kenai Peninsula,-99,NULL,60.198534,-153.202017
5,00005,AK,AK_Lake and Peninsula,AK_Lake and Peninsula,2052,AK_Lake and Peninsula,-99,NULL,60.570442,-154.602887
6,00006,AK,AK_Matanuska-Susitna,AK_Matanuska-Susitna,2318,AK_Matanuska-Susitna,-99,NULL,62.569852,-149.418567
7,00007,AK,AK_North Slope,AK_North Slope,2572,AK_North Slope,-99,NULL,68.973822,-152.470563
8,00008,AK,AK_Prince of Wales-Oute,AK_Prince of Wales-Oute,2821,AK_Prince of Wales-Oute,-99,NULL,56.00435,-131.443273
9,00009,AK,AK_Bethel,AK_Bethel,694,AK_Bethel,-99,NULL,61.560709,-153.662526
10,00010,AK,AK_Wade Hampton,AK_Wade Hampton,260,AK_Wade Hampton,-99,NULL,62.505906,-161.995098
11,00011,AK,AK_Kenai Peninsula,AK_Kenai Peninsula,1963,AK_Kenai Peninsula,-99,NULL,59.943058,-150.526167
12,00012,CA,CA_Lassen,CA_Lassen,2077,CA_Lassen,-99,NULL,40.248685,-120.958509
13,00014,AZ,AZ_Pima,AZ_Pima,2749,AZ_Pima,-99,NULL,32.184607,-113.026429
14,00015,AZ,AZ_Pima,AZ_Pima,2749,AZ_Pima,-99,NULL,32.373919,-110.657424
15,00016,CA,CA_Kern,CA_Kern,1976,CA_Kern,-99,NULL,35.509967,-118.356683
16,00017,CA,CA_Fresno,CA_Fresno,1476,CA_Fresno,-99,NULL,37.170619,-118.927765
17,00018,CA,CA_Ventura,CA_Ventura,243,CA_Ventura,-99,NULL,34.612063,-119.079877
18,00019,CA,CA_Lassen,CA_Lassen,2077,CA_Lassen,-99,NULL,40.831751,-120.453914
19,00020,CA,CA_Madera,CA_Madera,2233,CA_Madera,-99,NULL,37.597958,-119.274968
20,00022,CA,CA_Mendocino,CA_Mendocino,2371,CA_Mendocino,-99,NULL,39.453489,-123.609936
21,00026,CA,CA_Tulare,CA_Tulare,185,CA_Tulare,-99,NULL,36.250373,-118.463091
22,00027,CO,CO_El Paso,CO_El Paso,1348,CO_El Paso,-99,NULL,38.923802,-104.974328
23,00028,CA,CA_Plumas,CA_Plumas,2766,CA_Plumas,-99,NULL,39.999614,-121.345146
24,00029,CA,CA_Yuba,CA_Yuba,489,CA_Yuba,-99,NULL,39.479095,-121.109542
25,00031,CA,CA_Plumas,CA_Plumas,2766,CA_Plumas,-99,NULL,40.377304,-121.130915
26,00032,CA,CA_Santa Barbara,CA_Santa Barbara,2999,CA_Santa Barbara,-99,NULL,34.756479,-119.775941
27,00033,CA,CA_Sierra,CA_Sierra,3086,CA_Sierra,-99,NULL,39.546367,-120.47814
28,00034,CA,CA_Siskiyou,CA_Siskiyou,3094,CA_Siskiyou,-99,NULL,41.943772,-123.183494
29,00035,CA,CA_Siskiyou,CA_Siskiyou,3094,CA_Siskiyou,-99,NULL,41.466483,-121.796354
30,00037,CA,CA_Tehama,CA_Tehama,125,CA_Tehama,-99,NULL,40.068803,-122.75099
31,00038,CA,CA_Tehama,CA_Tehama,125,CA_Tehama,-99,NULL,40.143006,-121.71088
32,00039,CA,CA_Trinity,CA_Trinity,178,CA_Trinity,-99,NULL,40.327959,-123.176971
33,00040,CA,CA_Tuolumne,CA_Tuolumne,188,CA_Tuolumne,-99,NULL,37.978707,-119.614216
34,00041,FL,FL_Broward,FL_Broward,777,FL_Broward,-99,NULL,26.162875,-80.616171
35,00042,FL,FL_Brevard,FL_Brevard,763,FL_Brevard,-99,NULL,27.996564,-80.793615
36,00043,FL,FL_Miami-Dade,FL_Miami-Dade,2392,FL_Miami-Dade,-99,NULL,25.580026,-80.694768
37,00044,CA,CA_Alpine,CA_Alpine,549,CA_Alpine,-99,NULL,38.517591,-119.831183
38,00045,FL,FL_Marion,FL_Marion,2272,FL_Marion,-99,NULL,29.093998,-81.734674
39,00047,CA,CA_Glenn,CA_Glenn,1536,CA_Glenn,-99,NULL,39.629622,-122.734097
40,00048,CA,CA_Lake,CA_Lake,2040,CA_Lake,-99,NULL,39.327082,-122.808719
41,00049,CA,CA_Del Norte,CA_Del Norte,1244,CA_Del Norte,-99,NULL,41.565479,-123.773725
42,00050,CA,CA_Humboldt,CA_Humboldt,1800,CA_Humboldt,-99,NULL,41.2223,-123.616698
43,00051,CA,CA_El Dorado,CA_El Dorado,1347,CA_El Dorado,-99,NULL,38.89613,-120.3653
44,00052,CA,CA_El Dorado,CA_El Dorado,1347,CA_El Dorado,-99,NULL,38.654329,-120.300735
45,00053,FL,FL_Palm Beach,FL_Palm Beach,2666,FL_Palm Beach,-99,NULL,26.475967,-80.557109
46,00054,CA,CA_Humboldt,CA_Humboldt,1800,CA_Humboldt,-99,NULL,40.734457,-123.655726
47,00055,CA,CA_Trinity,CA_Trinity,178,CA_Trinity,-99,NULL,40.975788,-123.248758
48,00056,ID,ID_Ada,ID_Ada,499,ID_Ada,-99,NULL,43.241656,-116.187828
49,00057,CA,CA_Santa Barbara,CA_Santa Barbara,2999,CA_Santa Barbara,-99,NULL,34.013828,-119.745543
50,00058,CA,CA_Mariposa,CA_Mariposa,2287,CA_Mariposa,-99,NULL,37.661727,-119.570075
51,00059,MN,MN_St. Louis,MN_St. Louis,19,MN_St. Louis,-99,NULL,48.407983,-92.780336
52,00060,MN,MN_St. Louis,MN_St. Louis,19,MN_St. Louis,-99,NULL,48.116964,-92.13788
53,00061,CA,CA_Ventura,CA_Ventura,243,CA_Ventura,-99,NULL,33.247693,-119.506557
54,00063,MT,MT_Cascade,MT_Cascade,908,MT_Cascade,-99,NULL,47.670312,-111.332435
55,00064,NM,NM_Sandoval,NM_Sandoval,2994,NM_Sandoval,-99,NULL,35.666618,-107.032447
56,00065,CA,CA_Sierra,CA_Sierra,3086,CA_Sierra,-99,NULL,39.639158,-120.809941
57,00066,NM,NM_Dona Ana,NM_Dona Ana,1289,NM_Dona Ana,-99,NULL,32.737123,-106.524135
58,00067,OK,OK_Comanche,OK_Comanche,1110,OK_Comanche,-99,NULL,34.730989,-98.611189
59,00068,OR,OR_Lane,OR_Lane,2068,OR_Lane,-99,NULL,44.190833,-123.9499
60,00069,OR,OR_Lane,OR_Lane,2068,OR_Lane,-99,NULL,43.980349,-122.191587
61,00070,OR,OR_Clackamas,OR_Clackamas,1005,OR_Clackamas,-99,NULL,45.089376,-121.982908
62,00071,UT,UT_Utah,UT_Utah,226,UT_Utah,-99,NULL,40.03399,-111.369151
63,00072,WA,WA_Whatcom,WA_Whatcom,383,WA_Whatcom,-99,NULL,48.816843,-121.360088
64,00073,WA,WA_Benton,WA_Benton,683,WA_Benton,-99,NULL,46.516838,-119.532786
65,00074,WA,WA_Yakima,WA_Yakima,469,WA_Yakima,-99,NULL,46.237561,-120.922525
66,00075,MT,MT_Park,MT_Park,2673,MT_Park,-99,NULL,44.906316,-111.077351
67,00076,WA,WA_Okanogan,WA_Okanogan,2602,WA_Okanogan,-99,NULL,48.840174,-120.408822
68,00077,OR,OR_Linn,OR_Linn,2170,OR_Linn,-99,NULL,44.454853,-122.207971
69,00078,ID,ID_Fremont,ID_Fremont,1474,ID_Fremont,-99,NULL,44.305663,-111.073096
70,00082,VT,VT_Orleans,VT_Orleans,2631,VT_Orleans,-99,NULL,44.981743,-72.218832
71,00083,NY,NY_New York,NY_New York,2545,NY_New York,-99,NULL,40.782471,-73.965592
72,00084,NC,NC_Onslow,NC_Onslow,2616,NC_Onslow,-99,NULL,34.889118,-77.421693
73,00085,AK,AK_Aleutians West,AK_Aleutians West,529,AK_Aleutians West,-99,NULL,51.796051,-177.967291
74,00087,FL,FL_Indian River,FL_Indian River,1821,FL_Indian River,-99,NULL,27.739405,-80.749172
75,00097,FL,FL_Monroe,FL_Monroe,2437,FL_Monroe,-99,NULL,25.643307,-81.042287
76,00098,FL,FL_Monroe,FL_Monroe,2437,FL_Monroe,-99,NULL,25.320854,-81.131152
77,00100,UT,UT_Salt Lake,UT_Salt Lake,2972,UT_Salt Lake,-99,NULL,40.757145,-111.802514
78,00116,LA,LA_Iberia,LA_Iberia,1815,LA_Iberia,-99,NULL,29.560644,-91.868788
79,00119,LA,LA_Lafourche,LA_Lafourche,2038,LA_Lafourche,-99,NULL,29.067955,-90.496119
80,00120,LA,LA_Terrebonne,LA_Terrebonne,129,LA_Terrebonne,-99,NULL,29.058115,-90.680034
81,00121,LA,LA_Plaquemines,LA_Plaquemines,2761,LA_Plaquemines,-99,NULL,29.081316,-89.214374
82,00122,LA,LA_St. Bernard,LA_St. Bernard,1,LA_St. Bernard,-99,NULL,29.960844,-88.834585
83,00125,ME,ME_Aroostook,ME_Aroostook,582,ME_Aroostook,-99,NULL,46.825036,-69.200805
84,00126,ME,ME_Franklin,ME_Franklin,1454,ME_Franklin,-99,NULL,45.299054,-70.64311
85,00127,ME,ME_Hancock,ME_Hancock,1665,ME_Hancock,-99,NULL,44.939224,-68.144098
86,00128,ME,ME_Oxford,ME_Oxford,2660,ME_Oxford,-99,NULL,45.157503,-70.950285
87,00130,ME,ME_Penobscot,ME_Penobscot,2700,ME_Penobscot,-99,NULL,45.655893,-68.848366
88,00132,ME,ME_Somerset,ME_Somerset,3110,ME_Somerset,-99,NULL,46.102606,-69.984146
89,00133,ME,ME_Somerset,ME_Somerset,3110,ME_Somerset,-99,NULL,45.380609,-70.274222
90,00134,ME,ME_Washington,ME_Washington,317,ME_Washington,-99,NULL,45.050707,-67.852334
91,00135,ME,ME_Piscataquis,ME_Piscataquis,2754,ME_Piscataquis,-99,NULL,46.028157,-69.253579
92,00137,ME,ME_Aroostook,ME_Aroostook,582,ME_Aroostook,-99,NULL,46.377912,-68.187681
93,00138,ME,ME_Aroostook,ME_Aroostook,582,ME_Aroostook,-99,NULL,45.904879,-68.113186
94,00139,ME,ME_Franklin,ME_Franklin,1454,ME_Franklin,-99,NULL,44.799414,-70.608466
95,00140,ME,ME_Franklin,ME_Franklin,1454,ME_Franklin,-99,NULL,45.128529,-70.355978
96,00141,ME,ME_Penobscot,ME_Penobscot,2700,ME_Penobscot,-99,NULL,45.278494,-68.260932
97,00145,ME,ME_Somerset,ME_Somerset,3110,ME_Somerset,-99,NULL,45.346707,-69.789226
98,00147,ME,ME_Franklin,ME_Franklin,1454,ME_Franklin,-99,NULL,44.980926,-70.379457
99,00148,ME,ME_Aroostook,ME_Aroostook,582,ME_Aroostook,-99,NULL,46.937224,-68.42449
100,00151,ME,ME_Washington,ME_Washington,317,ME_Washington,-99,NULL,44.913583,-67.45888
101,00152,MD,MD_Worcester,MD_Worcester,454,MD_Worcester,-99,NULL,38.150839,-75.180965
102,00157,MA,MA_Suffolk,MA_Suffolk,67,MA_Suffolk,-99,NULL,42.315431,-71.009567
103,00158,MA,MA_Barnstable,MA_Barnstable,629,MA_Barnstable,-99,NULL,41.5782,-69.993051
104,00159,MA,MA_Dukes,MA_Dukes,1313,MA_Dukes,-99,NULL,41.255868,-70.815248
105,00160,MN,MN_Cook,MN_Cook,1121,MN_Cook,-99,NULL,47.95085,-90.750982
106,00161,MN,MN_Lake,MN_Lake,2046,MN_Lake,-99,NULL,48.013351,-91.390161
107,00164,MN,MN_Beltrami,MN_Beltrami,668,MN_Beltrami,-99,NULL,48.452328,-95.406869
108,00165,MN,MN_Lake of the Woods,MN_Lake of the Woods,2053,MN_Lake of the Woods,-99,NULL,48.535152,-95.007828
109,00166,MN,MN_Beltrami,MN_Beltrami,668,MN_Beltrami,-99,NULL,48.210384,-95.050203
110,00168,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.29078,-71.120163
111,00169,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.512503,-71.07743
112,00170,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.913203,-71.107086
113,00172,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.12542,-71.333427
114,00173,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.205095,-71.33688
115,00174,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.222932,-71.376862
116,00176,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.218966,-71.300843
117,00177,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.260818,-71.245164
118,00179,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.26132,-71.358727
119,00180,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.301265,-71.292029
120,00181,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.322917,-71.365343
121,00182,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.262652,-71.401581
122,00183,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.298664,-71.221606
123,00184,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.325059,-71.219115
124,00185,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.528293,-71.385117
125,00186,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.800799,-71.344028
126,00187,NH,NH_Coos,NH_Coos,1124,NH_Coos,-99,NULL,44.912759,-71.192825
127,00188,TX,TX_Kenedy,TX_Kenedy,1966,TX_Kenedy,-99,NULL,27.133277,-97.380446
128,00190,VT,VT_Essex,VT_Essex,1379,VT_Essex,-99,NULL,44.921969,-71.912949
129,00191,VT,VT_Essex,VT_Essex,1379,VT_Essex,-99,NULL,44.91128,-71.875865
130,00192,VT,VT_Essex,VT_Essex,1379,VT_Essex,-99,NULL,44.866446,-71.750436
131,00195,WA,WA_Pacific,WA_Pacific,2663,WA_Pacific,-99,NULL,46.450203,-123.980886
132,00197,AZ,AZ_Maricopa,AZ_Maricopa,2266,AZ_Maricopa,-99,NULL,32.80902,-112.718412
133,00198,AK,AK_Anchorage,AK_Anchorage,554,AK_Anchorage,-99,NULL,61.128539,-149.460322
134,00199,AZ,AZ_Maricopa,AZ_Maricopa,2266,AZ_Maricopa,-99,NULL,33.96035,-111.895556
135,00501,NY,NY_Suffolk,NY_Suffolk,68,NY_Suffolk,-99,NULL,40.817203,-73.045378
136,00544,NY,NY_Suffolk,NY_Suffolk,68,NY_Suffolk,-99,NULL,40.817203,-73.045378
41709,00601,PR,PR_Adjuntas,PR_Adjuntas,0,PR_Adjuntas,-99,NULL,NULL,NULL
41710,00602,PR,PR_Aguada,PR_Aguada,0,PR_Aguada,-99,NULL,NULL,NULL
41711,00603,PR,PR_Aguadilla,PR_Aguadilla,0,PR_Aguadilla,-99,NULL,NULL,NULL
41712,00604,PR,PR_Aguadilla,PR_Aguadilla,0,PR_Aguadilla,-99,NULL,NULL,NULL
41713,00605,PR,PR_Aguadilla,PR_Aguadilla,0,PR_Aguadilla,-99,NULL,NULL,NULL
41714,00606,PR,PR_Maricao,PR_Maricao,0,PR_Maricao,-99,NULL,NULL,NULL
41715,00610,PR,PR_A+¦asco,PR_Anasco,0,PR_Anasco,-99,NULL,NULL,NULL
41716,00611,PR,PR_Utuado,PR_Utuado,0,PR_Utuado,-99,NULL,NULL,NULL
41717,00612,PR,PR_Arecibo,PR_Arecibo,0,PR_Arecibo,-99,NULL,NULL,NULL
41718,00613,PR,PR_Arecibo,PR_Arecibo,0,PR_Arecibo,-99,NULL,NULL,NULL
41719,00614,PR,PR_Arecibo,PR_Arecibo,0,PR_Arecibo,-99,NULL,NULL,NULL
41720,00616,PR,PR_Arecibo,PR_Arecibo,0,PR_Arecibo,-99,NULL,NULL,NULL
41721,00617,PR,PR_Barceloneta,PR_Barceloneta,0,PR_Barceloneta,-99,NULL,NULL,NULL
41722,00622,PR,PR_Cabo Rojo,PR_Cabo Rojo,0,PR_Cabo Rojo,-99,NULL,NULL,NULL
41723,00623,PR,PR_Cabo Rojo,PR_Cabo Rojo,0,PR_Cabo Rojo,-99,NULL,NULL,NULL
41724,00624,PR,PR_Pe+¦uelas,PR_Penuelas,0,PR_Penuelas,-99,NULL,NULL,NULL
41725,00627,PR,PR_Camuy,PR_Camuy,0,PR_Camuy,-99,NULL,NULL,NULL
41726,00631,PR,PR_Lares,PR_Lares,0,PR_Lares,-99,NULL,NULL,NULL
41727,00636,PR,PR_Mayag++ez,PR_Mayaguez,0,PR_Mayaguez,-99,NULL,NULL,NULL
41728,00637,PR,PR_Sabana Grande,PR_Sabana Grande,0,PR_Sabana Grande,-99,NULL,NULL,NULL
41729,00638,PR,PR_Ciales,PR_Ciales,0,PR_Ciales,-99,NULL,NULL,NULL
41730,00641,PR,PR_Utuado,PR_Utuado,0,PR_Utuado,-99,NULL,NULL,NULL
41731,00646,PR,PR_Dorado,PR_Dorado,0,PR_Dorado,-99,NULL,NULL,NULL
41732,00647,PR,PR_Gu+ínica,PR_Guanica,0,PR_Guanica,-99,NULL,NULL,NULL
41733,00650,PR,PR_Florida,PR_Florida,0,PR_Florida,-99,NULL,NULL,NULL
41734,00652,PR,PR_Arecibo,PR_Arecibo,0,PR_Arecibo,-99,NULL,NULL,NULL
41735,00653,PR,PR_Gu+ínica,PR_Guanica,0,PR_Guanica,-99,NULL,NULL,NULL
41736,00656,PR,PR_Guayanilla,PR_Guayanilla,0,PR_Guayanilla,-99,NULL,NULL,NULL
41737,00659,PR,PR_Hatillo,PR_Hatillo,0,PR_Hatillo,-99,NULL,NULL,NULL
41738,00660,PR,PR_Hormigueros,PR_Hormigueros,0,PR_Hormigueros,-99,NULL,NULL,NULL
41739,00662,PR,PR_Isabela,PR_Isabela,0,PR_Isabela,-99,NULL,NULL,NULL
41740,00664,PR,PR_Jayuya,PR_Jayuya,0,PR_Jayuya,-99,NULL,NULL,NULL
41741,00667,PR,PR_Lajas,PR_Lajas,0,PR_Lajas,-99,NULL,NULL,NULL
41742,00669,PR,PR_Lares,PR_Lares,0,PR_Lares,-99,NULL,NULL,NULL
41743,00670,PR,PR_Las Mar+¡as,PR_Las Marias,0,PR_Las Marias,-99,NULL,NULL,NULL
41744,00674,PR,PR_Manat+¡,PR_Manati,0,PR_Manati,-99,NULL,NULL,NULL
41745,00676,PR,PR_Moca,PR_Moca,0,PR_Moca,-99,NULL,NULL,NULL
41746,00677,PR,PR_Rinc+¦n,PR_Rincon,0,PR_Rincon,-99,NULL,NULL,NULL
41747,00678,PR,PR_Quebradillas,PR_Quebradillas,0,PR_Quebradillas,-99,NULL,NULL,NULL
41748,00680,PR,PR_Mayag++ez,PR_Mayaguez,0,PR_Mayaguez,-99,NULL,NULL,NULL
41749,00681,PR,PR_Mayag++ez,PR_Mayaguez,0,PR_Mayaguez,-99,NULL,NULL,NULL
41750,00682,PR,PR_Mayag++ez,PR_Mayaguez,0,PR_Mayaguez,-99,NULL,NULL,NULL
41751,00683,PR,PR_San Germ+ín,PR_San German,0,PR_San German,-99,NULL,NULL,NULL
41752,00685,PR,PR_San Sebasti+ín,PR_San Sebastian,0,PR_San Sebastian,-99,NULL,NULL,NULL
41753,00687,PR,PR_Morovis,PR_Morovis,0,PR_Morovis,-99,NULL,NULL,NULL
41754,00688,PR,PR_Arecibo,PR_Arecibo,0,PR_Arecibo,-99,NULL,NULL,NULL
41755,00690,PR,PR_Aguadilla,PR_Aguadilla,0,PR_Aguadilla,-99,NULL,NULL,NULL
41756,00692,PR,PR_Vega Alta,PR_Vega Alta,0,PR_Vega Alta,-99,NULL,NULL,NULL
41757,00693,PR,PR_Vega Baja,PR_Vega Baja,0,PR_Vega Baja,-99,NULL,NULL,NULL
41758,00694,PR,PR_Vega Baja,PR_Vega Baja,0,PR_Vega Baja,-99,NULL,NULL,NULL
41759,00698,PR,PR_Yauco,PR_Yauco,0,PR_Yauco,-99,NULL,NULL,NULL
41760,00703,PR,PR_Aguas Buenas,PR_Aguas Buenas,0,PR_Aguas Buenas,-99,NULL,NULL,NULL
41761,00704,PR,PR_Salinas,PR_Salinas,0,PR_Salinas,-99,NULL,NULL,NULL
41762,00705,PR,PR_Aibonito,PR_Aibonito,0,PR_Aibonito,-99,NULL,NULL,NULL
41763,00707,PR,PR_Maunabo,PR_Maunabo,0,PR_Maunabo,-99,NULL,NULL,NULL
41764,00714,PR,PR_Arroyo,PR_Arroyo,0,PR_Arroyo,-99,NULL,NULL,NULL
41765,00715,PR,PR_Ponce,PR_Ponce,0,PR_Ponce,-99,NULL,NULL,NULL
41766,00716,PR,PR_Ponce,PR_Ponce,0,PR_Ponce,-99,NULL,NULL,NULL
41767,00717,PR,PR_Ponce,PR_Ponce,0,PR_Ponce,-99,NULL,NULL,NULL
41768,00718,PR,PR_Naguabo,PR_Naguabo,0,PR_Naguabo,-99,NULL,NULL,NULL
41769,00719,PR,PR_Naranjito,PR_Naranjito,0,PR_Naranjito,-99,NULL,NULL,NULL
41770,00720,PR,PR_Orocovis,PR_Orocovis,0,PR_Orocovis,-99,NULL,NULL,NULL
41771,00721,PR,PR_R+¡o Grande,PR_Rio Grande,0,PR_Rio Grande,-99,NULL,NULL,NULL
41772,00723,PR,PR_Patillas,PR_Patillas,0,PR_Patillas,-99,NULL,NULL,NULL
41773,00725,PR,PR_Caguas,PR_Caguas,0,PR_Caguas,-99,NULL,NULL,NULL
41774,00726,PR,PR_Caguas,PR_Caguas,0,PR_Caguas,-99,NULL,NULL,NULL
41775,00727,PR,PR_Caguas,PR_Caguas,0,PR_Caguas,-99,NULL,NULL,NULL
41776,00728,PR,PR_Ponce,PR_Ponce,0,PR_Ponce,-99,NULL,NULL,NULL
41777,00729,PR,PR_Can+¦vanas,PR_Canovanas,0,PR_Canovanas,-99,NULL,NULL,NULL
41778,00730,PR,PR_Ponce,PR_Ponce,0,PR_Ponce,-99,NULL,NULL,NULL
41779,00731,PR,PR_Ponce,PR_Ponce,0,PR_Ponce,-99,NULL,NULL,NULL
41780,00732,PR,PR_Ponce,PR_Ponce,0,PR_Ponce,-99,NULL,NULL,NULL
41781,00733,PR,PR_Ponce,PR_Ponce,0,PR_Ponce,-99,NULL,NULL,NULL
41782,00734,PR,PR_Ponce,PR_Ponce,0,PR_Ponce,-99,NULL,NULL,NULL
41783,00735,PR,PR_Ceiba,PR_Ceiba,0,PR_Ceiba,-99,NULL,NULL,NULL
41784,00736,PR,PR_Cayey,PR_Cayey,0,PR_Cayey,-99,NULL,NULL,NULL
41785,00737,PR,PR_Cayey,PR_Cayey,0,PR_Cayey,-99,NULL,NULL,NULL
41786,00738,PR,PR_Fajardo,PR_Fajardo,0,PR_Fajardo,-99,NULL,NULL,NULL
41787,00739,PR,PR_Cidra,PR_Cidra,0,PR_Cidra,-99,NULL,NULL,NULL
41788,00740,PR,PR_Fajardo,PR_Fajardo,0,PR_Fajardo,-99,NULL,NULL,NULL
41789,00741,PR,PR_Humacao,PR_Humacao,0,PR_Humacao,-99,NULL,NULL,NULL
41790,00742,PR,PR_Ceiba,PR_Ceiba,0,PR_Ceiba,-99,NULL,NULL,NULL
41791,00744,PR,PR_Naguabo,PR_Naguabo,0,PR_Naguabo,-99,NULL,NULL,NULL
41792,00745,PR,PR_R+¡o Grande,PR_Rio Grande,0,PR_Rio Grande,-99,NULL,NULL,NULL
41793,00751,PR,PR_Salinas,PR_Salinas,0,PR_Salinas,-99,NULL,NULL,NULL
41794,00754,PR,PR_San Lorenzo,PR_San Lorenzo,0,PR_San Lorenzo,-99,NULL,NULL,NULL
41795,00757,PR,PR_Santa Isabel,PR_Santa Isabel,0,PR_Santa Isabel,-99,NULL,NULL,NULL
41796,00765,PR,PR_Vieques,PR_Vieques,0,PR_Vieques,-99,NULL,NULL,NULL
41797,00766,PR,PR_Villalba,PR_Villalba,0,PR_Villalba,-99,NULL,NULL,NULL
41798,00767,PR,PR_Yabucoa,PR_Yabucoa,0,PR_Yabucoa,-99,NULL,NULL,NULL
41799,00769,PR,PR_Coamo,PR_Coamo,0,PR_Coamo,-99,NULL,NULL,NULL
41800,00771,PR,PR_Las Piedras,PR_Las Piedras,0,PR_Las Piedras,-99,NULL,NULL,NULL
41801,00772,PR,PR_Lo+¡za,PR_Loiza,0,PR_Loiza,-99,NULL,NULL,NULL
41802,00773,PR,PR_Luquillo,PR_Luquillo,0,PR_Luquillo,-99,NULL,NULL,NULL
41803,00775,PR,PR_Culebra,PR_Culebra,0,PR_Culebra,-99,NULL,NULL,NULL
41804,00777,PR,PR_Juncos,PR_Juncos,0,PR_Juncos,-99,NULL,NULL,NULL
41805,00778,PR,PR_Gurabo,PR_Gurabo,0,PR_Gurabo,-99,NULL,NULL,NULL
41806,00780,PR,PR_Ponce,PR_Ponce,0,PR_Ponce,-99,NULL,NULL,NULL
41807,00782,PR,PR_Comer+¡o,PR_Comerio,0,PR_Comerio,-99,NULL,NULL,NULL
41808,00783,PR,PR_Corozal,PR_Corozal,0,PR_Corozal,-99,NULL,NULL,NULL
41809,00784,PR,PR_Guayama,PR_Guayama,0,PR_Guayama,-99,NULL,NULL,NULL
41810,00785,PR,PR_Guayama,PR_Guayama,0,PR_Guayama,-99,NULL,NULL,NULL
41811,00786,PR,PR_Aibonito,PR_Aibonito,0,PR_Aibonito,-99,NULL,NULL,NULL
41812,00791,PR,PR_Humacao,PR_Humacao,0,PR_Humacao,-99,NULL,NULL,NULL
41813,00792,PR,PR_Humacao,PR_Humacao,0,PR_Humacao,-99,NULL,NULL,NULL
41814,00794,PR,PR_Barranquitas,PR_Barranquitas,0,PR_Barranquitas,-99,NULL,NULL,NULL
41815,00795,PR,PR_Juana D+¡az,PR_Juana Diaz,0,PR_Juana Diaz,-99,NULL,NULL,NULL
41816,00801,VI,VI_St. Thomas,VI_St. Thomas,0,VI_St. Thomas,-99,NULL,NULL,NULL
41817,00802,VI,VI_St. Thomas,VI_St. Thomas,0,VI_St. Thomas,-99,NULL,NULL,NULL
41818,00803,VI,VI_St. Thomas,VI_St. Thomas,0,VI_St. Thomas,-99,NULL,NULL,NULL
41819,00804,VI,VI_St. Thomas,VI_St. Thomas,0,VI_St. Thomas,-99,NULL,NULL,NULL
41820,00805,VI,VI_St. Thomas,VI_St. Thomas,0,VI_St. Thomas,-99,NULL,NULL,NULL
41821,00820,VI,VI_St. Croix,VI_St. Croix,0,VI_St. Croix,-99,NULL,NULL,NULL
41822,00821,VI,VI_St. Croix,VI_St. Croix,0,VI_St. Croix,-99,NULL,NULL,NULL
41823,00822,VI,VI_St. Croix,VI_St. Croix,0,VI_St. Croix,-99,NULL,NULL,NULL
41824,00823,VI,VI_St. Croix,VI_St. Croix,0,VI_St. Croix,-99,NULL,NULL,NULL
41825,00824,VI,VI_St. Croix,VI_St. Croix,0,VI_St. Croix,-99,NULL,NULL,NULL
41826,00830,VI,VI_St. John,VI_St. John,0,VI_St. John,-99,NULL,NULL,NULL
41827,00831,VI,VI_St. John,VI_St. John,0,VI_St. John,-99,NULL,NULL,NULL
41828,00840,VI,VI_St. Croix,VI_St. Croix,0,VI_St. Croix,-99,NULL,NULL,NULL
41829,00841,VI,VI_St. Croix,VI_St. Croix,0,VI_St. Croix,-99,NULL,NULL,NULL
41830,00850,VI,VI_St. Croix,VI_St. Croix,0,VI_St. Croix,-99,NULL,NULL,NULL
41831,00851,VI,VI_St. Croix,VI_St. Croix,0,VI_St. Croix,-99,NULL,NULL,NULL
41832,00901,PR,PR_San Juan,PR_San Juan,0,PR_San Juan,-99,NULL,NULL,NULL
